
schema_version,global_row_id,source_batch,source_file,source_row,keyword,normalized_keyword,search_intent,previous_position_raw,current_position_raw,position_change_raw,estimated_google_traffic,traffic_change_raw,search_volume,keyword_difficulty,cpc_usd,pinterest_url,pinterest_result_type,last_update_raw,serp_feature_changes,serp_features_new,serp_features_lost,top10_presence_signal,topic_cluster,content_role,priority_tier,ptra_fit_signal,ptra_fit_level_normalized,recommended_action,final_editorial_action,risk_flag,risk_flag_normalized,risk_reason,duplicate_keyword_count,duplicate_keyword_rank,is_duplicate_keyword,claude_code_instruction
claude_recipe_keyword_master_v1,202,batch_3_user_pasted,claude_code_recipe_keywords_batch3_clean(1).csv,2,potato recipes easy,potato recipes easy,Informational,5,4,1,8,0,3600,42,0.06,https://www.pinterest.com/weelicious/potato-recipes/,pinterest_board,20 hours,New: Related searches.,Related searches,,pinterest_in_top_10,easy_potato_recipes,cluster_support,P3,low_priority_or_competitive_keyword,low,use_as_cluster_signal_not_single_primary_target,backlog_or_supporting_cluster,none,none,,1,1,no,"Do not prioritize as a standalone page yet. Use for cluster mapping, internal linking, or secondary keyword coverage."
claude_recipe_keyword_master_v1,203,batch_3_user_pasted,claude_code_recipe_keywords_batch3_clean(1).csv,3,mexican dishes recipes,mexican dishes recipes,Informational,5,3,2,8,0,1300,50,0.05,https://www.pinterest.com/isabeleats/dinner-recipes/,pinterest_board,Jun 14,New: People also ask.,People also ask,,pinterest_in_top_10,mexican_dinner_recipes,cluster_support,P3,low_priority_or_competitive_keyword,low,use_as_cluster_signal_not_single_primary_target,backlog_or_supporting_cluster,none,none,,1,1,no,"Do not prioritize as a standalone page yet. Use for cluster mapping, internal linking, or secondary keyword coverage."
claude_recipe_keyword_master_v1,204,batch_3_user_pasted,claude_code_recipe_keywords_batch3_clean(1).csv,4,haitian food recipes legume,haitian food recipes legume,Informational,14,4,10,7,0,1000,21,0,https://kr.pinterest.com/pin/261560690853598810/,pinterest_pin,Jun 29,"New: Video carousel, Short videos.","Video carousel, Short videos",,pinterest_in_top_10,caribbean_haitian_recipes,supporting_recipe,P2,specific_cultural_recipe_candidate,medium,create_supporting_recipe_after_authenticity_research,create_after_p1_validation,none,none,,1,1,no,Use as a strong supporting keyword. Create after P1 items or attach to a closely related cluster.
claude_recipe_keyword_master_v1,205,batch_3_user_pasted,claude_code_recipe_keywords_batch3_clean(1).csv,5,crockpot recipes for ground beef,crockpot recipes for ground beef,Informational,8,4,4,7,0,2400,38,0.25,https://www.pinterest.com/hi2u2nicole/ground-beef-slow-cooker/,pinterest_board,7 hours,,,,pinterest_in_top_10,crockpot_slow_cooker_dinners,cluster_support,P3,low_priority_or_competitive_keyword,low,create_supporting_recipe,backlog_or_supporting_cluster,none,none,,1,1,no,"Do not prioritize as a standalone page yet. Use for cluster mapping, internal linking, or secondary keyword coverage."
claude_recipe_keyword_master_v1,206,batch_3_user_pasted,claude_code_recipe_keywords_batch3_clean(1).csv,6,one pot meals recipes,one pot meals recipes,Informational,5,4,1,7,0,1300,41,0.04,https://www.pinterest.com/momables/easy-one-pot-meals/,pinterest_board,Jun 29,,,,pinterest_in_top_10,one_pot_meals,cluster_support,P3,low_priority_or_competitive_keyword,low,use_as_cluster_signal_not_single_primary_target,backlog_or_supporting_cluster,none,none,,1,1,no,"Do not prioritize as a standalone page yet. Use for cluster mapping, internal linking, or secondary keyword coverage."
claude_recipe_keyword_master_v1,207,batch_3_user_pasted,claude_code_recipe_keywords_batch3_clean(1).csv,7,ninja air fryer recipes,ninja air fryer recipes,Informational,6,3,3,7,0,3600,28,0.08,https://www.pinterest.com/shannonmadkins/ninja-foodi/,pinterest_board,2 days,New: AI Overview. Lost: Short videos.,AI Overview,Short videos,pinterest_in_top_10,air_fryer_recipes,cluster_support,P3,usable_keyword_but_requires_guardrails,medium,use_as_research_signal_only_or_rewrite_to_neutral_keyword,backlog_or_supporting_cluster,brand_caution,brand_or_navigation_caution,Appliance brand term; target a neutral angle such as air fryer recipes unless brand-specific testing is intentionally documented.,1,1,no,"Do not prioritize as a standalone page yet. Use for cluster mapping, internal linking, or secondary keyword coverage. Apply the risk note before generating content."
claude_recipe_keyword_master_v1,208,batch_3_user_pasted,claude_code_recipe_keywords_batch3_clean(1).csv,8,easy one pot recipes,easy one pot recipes,Informational,5,4,1,7,0,1900,44,0.06,https://www.pinterest.com/momables/easy-one-pot-meals/,pinterest_board,Jun 13,Lost: Discussions and Forums.,,Discussions and Forums,pinterest_in_top_10,one_pot_meals,cluster_support,P3,low_priority_or_competitive_keyword,low,use_as_cluster_signal_not_single_primary_target,backlog_or_supporting_cluster,none,none,,1,1,no,"Do not prioritize as a standalone page yet. Use for cluster mapping, internal linking, or secondary keyword coverage."
claude_recipe_keyword_master_v1,209,batch_3_user_pasted,claude_code_recipe_keywords_batch3_clean(1).csv,9,low carb recipes for the crock pot,low carb recipes for the crock pot,Informational,25,4,21,6,0,2900,31,0.04,https://www.pinterest.com/lowcarbstateofmind/keto-low-carb-crockpot-meals/,pinterest_board,3 days,New: Video carousel.,Video carousel,,pinterest_in_top_10,crockpot_slow_cooker_dinners,cluster_support,P2,usable_keyword_but_requires_guardrails,medium,create_with_health_claims_guardrails,create_after_p1_validation,health_or_diet_caution,health_or_diet_caution,"Diet/health-positioned query; avoid medical claims and keep content culinary, practical, and non-prescriptive.",1,1,no,Use as a strong supporting keyword. Create after P1 items or attach to a closely related cluster. Apply the risk note before generating content.
claude_recipe_keyword_master_v1,210,batch_3_user_pasted,claude_code_recipe_keywords_batch3_clean(1).csv,10,quick daniel fast recipes,quick daniel fast recipes,Informational,4,3,1,6,0,1000,33,0.29,https://www.pinterest.com/kastilwell/daniel-fast-recipes/,pinterest_board,Jun 27,Lost: Video carousel.,,Video carousel,pinterest_in_top_10,daniel_fast_recipes,research_only,P3,usable_supporting_keyword,medium,create_with_health_claims_guardrails,backlog_or_supporting_cluster,health_or_diet_caution,health_or_diet_caution,"Diet/health-positioned query; avoid medical claims and keep content culinary, practical, and non-prescriptive.",1,1,no,"Do not prioritize as a standalone page yet. Use for cluster mapping, internal linking, or secondary keyword coverage. Apply the risk note before generating content."
claude_recipe_keyword_master_v1,211,batch_3_user_pasted,claude_code_recipe_keywords_batch3_clean(1).csv,11,recipes using cream cheese,recipes using cream cheese,Informational,5,4,1,6,0,2900,30,0.08,https://www.pinterest.com/mycakeschool/recipes-with-cream-cheese/,pinterest_board,3 days,New: Video carousel.,Video carousel,,pinterest_in_top_10,cream_cheese_recipes,cluster_support,P1,strong_ingredient_based_recipe_cluster,high,create_priority_recipe_cluster,create_first_batch,none,none,,1,1,no,Prioritize in the first editorial batch. Build a focused recipe page or mini-cluster brief using this keyword as the primary SEO/Pinterest target.
claude_recipe_keyword_master_v1,212,batch_3_user_pasted,claude_code_recipe_keywords_batch3_clean(1).csv,12,raw vegan recipes,raw vegan recipes,Informational,7,4,3,5,0,2400,19,0.12,https://www.pinterest.com/beckywolford/raw-vegan-recipes/,pinterest_board,1 day,New: AI Overview.,AI Overview,,pinterest_in_top_10,vegan_raw_recipes,cluster_support,P2,usable_keyword_but_requires_guardrails,medium,create_with_health_claims_guardrails,create_after_p1_validation,health_or_diet_caution,health_or_diet_caution,"Diet/health-positioned query; avoid medical claims and keep content culinary, practical, and non-prescriptive.",1,1,no,Use as a strong supporting keyword. Create after P1 items or attach to a closely related cluster. Apply the risk note before generating content.
claude_recipe_keyword_master_v1,213,batch_3_user_pasted,claude_code_recipe_keywords_batch3_clean(1).csv,13,recipes with sour cream,recipes with sour cream,Informational,5,4,1,5,0,2400,33,0.05,https://www.pinterest.com/rjrotondo/sour-cream-recipes/,pinterest_board,3 days,New: Video carousel.,Video carousel,,pinterest_in_top_10,sour_cream_recipes,cluster_support,P3,usable_supporting_keyword,medium,create_supporting_recipe,backlog_or_supporting_cluster,none,none,,1,1,no,"Do not prioritize as a standalone page yet. Use for cluster mapping, internal linking, or secondary keyword coverage."
claude_recipe_keyword_master_v1,214,batch_3_user_pasted,claude_code_recipe_keywords_batch3_clean(1).csv,14,weight watcher recipes,weight watcher recipes,Informational,6,4,2,5,0,2400,67,0.43,https://www.pinterest.com/recipegirl/weight-watchers-recipes/,pinterest_board,4 days,Lost: People also ask.,,People also ask,pinterest_in_top_10,exclude_brand_diet_program,exclude,EXCLUDE,weak_or_not_recommended,exclude,exclude_from_editorial_plan,exclude_from_generation,exclude,exclude,Brand/trademark + diet-program query; avoid building a recipe page around this exact keyword for AdSense-safe editorial strategy.,1,1,no,Exclude from content production. Keep only as a research signal; do not generate a publishable article around this exact keyword. Apply the risk note before generating content.
claude_recipe_keyword_master_v1,215,batch_3_user_pasted,claude_code_recipe_keywords_batch3_clean(1).csv,15,lunchtime recipes vegetarian,lunchtime recipes vegetarian,Informational,5,3,2,5,0,2400,19,0.09,https://www.pinterest.com/spiceupthecurry/veg-lunch-recipes/,pinterest_board,Jul 02,,,,pinterest_in_top_10,vegetarian_lunch_recipes,cluster_support,P1,strong_specific_vegetarian_lunch_cluster_candidate,high,create_priority_recipe_cluster,create_first_batch,none,none,,1,1,no,Prioritize in the first editorial batch. Build a focused recipe page or mini-cluster brief using this keyword as the primary SEO/Pinterest target.
claude_recipe_keyword_master_v1,216,batch_3_user_pasted,claude_code_recipe_keywords_batch3_clean(1).csv,16,low sodium dinner recipes,low sodium dinner recipes,Informational,6,4,2,3,0,1300,30,0.29,https://www.pinterest.com/foodfunandfacts/low-sodium-under-500mg-sodium-meals/,pinterest_board,Jun 15,"New: AI Overview, People also ask.","AI Overview, People also ask",,pinterest_in_top_10,low_sodium_dinner_recipes,research_only,P3,usable_supporting_keyword,medium,research_only_or_create_with_strict_medical_claims_guardrails,backlog_or_supporting_cluster,health_or_diet_caution,health_or_diet_caution,"Diet/health-positioned query; avoid medical claims and keep content culinary, practical, and non-prescriptive.",1,1,no,"Do not prioritize as a standalone page yet. Use for cluster mapping, internal linking, or secondary keyword coverage. Apply the risk note before generating content."
claude_recipe_keyword_master_v1,217,batch_3_user_pasted,claude_code_recipe_keywords_batch3_clean(1).csv,17,round eye round steak recipes,round eye round steak recipes,Informational,3,2,1,3,0,3600,26,0.21,https://www.pinterest.com/wgconsrution/beef-eye-round-steak-recipes/,pinterest_board,4 days,New: Video carousel.,Video carousel,,pinterest_in_top_10,beef_steak_cut_recipes,supporting_recipe,P1,strong_specific_beef_cut_keyword_but_phrase_needs_validation,high,validate_keyword_wording_then_create_recipe,create_first_batch,query_wording_caution,query_wording_caution,Keyword phrasing may be awkward; validate whether target should be 'eye of round steak recipes' before publishing.,1,1,no,Prioritize in the first editorial batch. Build a focused recipe page or mini-cluster brief using this keyword as the primary SEO/Pinterest target. Apply the risk note before generating content.
